dropout,batch_size,no_nodes,look_back,theta,acc,auc,return
0.0,128.0,30.0,6.0,0.2,0.9407327586206896,0.9595258831977844,37.39149653796839
0.0,128.0,30.0,9.0,0.0,0.9163518618456556,0.9562161564826964,35.750223685356325
0.0,128.0,30.0,9.0,0.1,0.9163518618456556,0.9562161564826964,34.952815622025845
0.0,128.0,30.0,9.0,0.2,0.9163518618456556,0.9562161564826964,35.22215872358467
0.0,128.0,30.0,12.0,0.0,0.9221621621621622,0.9552565813064576,36.26634894885122
0.0,128.0,30.0,12.0,0.1,0.9221621621621622,0.9552565813064576,35.61446290301433
0.0,128.0,30.0,12.0,0.2,0.9221621621621622,0.9552565813064576,35.56646828593808
0.0,128.0,30.0,18.0,0.0,0.915401301518438,0.9559419751167296,35.05669279550489
0.0,128.0,30.0,18.0,0.1,0.915401301518438,0.9559419751167296,34.14150147442779
0.0,128.0,30.0,18.0,0.2,0.915401301518438,0.9559419751167296,33.385290394160606
0.0,128.0,30.0,24.0,0.0,0.9238302502720348,0.9565666913986206,35.684516887754505
0.0,128.0,30.0,24.0,0.1,0.9238302502720348,0.9565666913986206,35.47392555154299
0.0,128.0,30.0,24.0,0.2,0.9238302502720348,0.9565666913986206,34.60565319592642
0.0,128.0,50.0,1.0,0.0,0.7307898979043524,0.798247754573822,11.806629609770114
0.0,128.0,50.0,1.0,0.1,0.7307898979043524,0.798247754573822,7.850815391212724
0.0,128.0,50.0,1.0,0.2,0.7307898979043524,0.798247754573822,6.122053334584033
0.0,128.0,50.0,3.0,0.0,0.9359870898332436,0.9680878520011902,38.74658214728703
0.0,128.0,50.0,3.0,0.1,0.9359870898332436,0.9680878520011902,38.87942036702612
0.0,128.0,50.0,3.0,0.2,0.9359870898332436,0.9680878520011902,37.41933938102488
0.0,128.0,50.0,6.0,0.0,0.9461206896551724,0.963704228401184,38.53723586779197
0.0,128.0,50.0,6.0,0.1,0.9461206896551724,0.963704228401184,39.17370298457895
0.0,128.0,50.0,6.0,0.2,0.9461206896551724,0.963704228401184,37.614682834675286
0.0,128.0,50.0,9.0,0.0,0.947652455477604,0.9642505049705504,38.757773922195774
0.0,128.0,50.0,9.0,0.1,0.947652455477604,0.9642505049705504,38.99418951309349
0.0,128.0,50.0,9.0,0.2,0.947652455477604,0.9642505049705504,37.12791672218183
0.0,128.0,50.0,12.0,0.0,0.9437837837837838,0.9637667536735536,38.27967696148525
0.0,128.0,50.0,12.0,0.1,0.9437837837837838,0.9637667536735536,37.89055892257403
0.0,128.0,50.0,12.0,0.2,0.9437837837837838,0.9637667536735536,36.870308933705694
0.0,128.0,50.0,18.0,0.0,0.936008676789588,0.9630876183509828,37.8580301149429
0.0,128.0,50.0,18.0,0.1,0.936008676789588,0.9630876183509828,37.38949892067386
0.0,128.0,50.0,18.0,0.2,0.936008676789588,0.9630876183509828,36.084905768255545
0.0,128.0,50.0,24.0,0.0,0.9461371055495104,0.9649033546447754,37.992000666948435
0.0,128.0,50.0,24.0,0.1,0.9461371055495104,0.9649033546447754,38.258024452595905
0.0,128.0,50.0,24.0,0.2,0.9461371055495104,0.9649033546447754,36.60982802850057
0.0,128.0,70.0,1.0,0.0,0.7463729177861365,0.8004482984542847,12.9672524718931
0.0,128.0,70.0,1.0,0.1,0.7463729177861365,0.8004482984542847,8.651613070976278
0.0,128.0,70.0,1.0,0.2,0.7463729177861365,0.8004482984542847,6.4682922155677804
0.0,128.0,70.0,3.0,0.0,0.9273803119956966,0.9695784449577332,38.21212664287295
0.0,128.0,70.0,3.0,0.1,0.9273803119956966,0.9695784449577332,36.85676723428535
0.0,128.0,70.0,3.0,0.2,0.9273803119956966,0.9695784449577332,35.301120705040915
0.0,128.0,70.0,6.0,0.0,0.9445043103448276,0.9666370153427124,39.83382314144403
0.0,128.0,70.0,6.0,0.1,0.9445043103448276,0.9666370153427124,38.96669725863263
0.0,128.0,70.0,6.0,0.2,0.9445043103448276,0.9666370153427124,37.6142139373508
0.0,128.0,70.0,9.0,0.0,0.9454937938478144,0.967465043067932,39.32330150730228
0.0,128.0,70.0,9.0,0.1,0.9454937938478144,0.967465043067932,38.659546157971626
0.0,128.0,70.0,9.0,0.2,0.9454937938478144,0.967465043067932,37.57646893078357
0.0,128.0,70.0,12.0,0.0,0.9508108108108108,0.968463897705078,39.54497558161315
0.0,128.0,70.0,12.0,0.1,0.9508108108108108,0.968463897705078,39.16245054013265
0.0,128.0,70.0,12.0,0.2,0.9508108108108108,0.968463897705078,37.698431517322476
0.0,128.0,70.0,18.0,0.0,0.9463123644251626,0.9671414494514464,38.132310698344156
0.0,128.0,70.0,18.0,0.1,0.9463123644251626,0.9671414494514464,38.44552048412921
0.0,128.0,70.0,18.0,0.2,0.9463123644251626,0.9671414494514464,37.05098089694073
0.0,128.0,70.0,24.0,0.0,0.9461371055495104,0.9654858708381652,37.90881693096508
0.0,128.0,70.0,24.0,0.1,0.9461371055495104,0.9654858708381652,38.20829946680766
0.0,128.0,70.0,24.0,0.2,0.9461371055495104,0.9654858708381652,36.47779424298571
0.0,128.0,90.0,1.0,0.0,0.7458355722729715,0.8013756275177002,13.015054093491731
0.0,128.0,90.0,1.0,0.1,0.7458355722729715,0.8013756275177002,9.102566965549846
0.0,128.0,90.0,1.0,0.2,0.7458355722729715,0.8013756275177002,6.594621263198611
0.0,128.0,90.0,3.0,0.0,0.9316837009144702,0.968363642692566,38.69886551204833
0.0,128.0,90.0,3.0,0.1,0.9316837009144702,0.968363642692566,38.06695421775744
0.0,128.0,90.0,3.0,0.2,0.9316837009144702,0.968363642692566,35.935440300500424
0.0,128.0,90.0,6.0,0.0,0.9434267241379308,0.968415379524231,39.420730755174155
0.0,128.0,90.0,6.0,0.1,0.9434267241379308,0.968415379524231,38.13448806319832
0.0,128.0,90.0,6.0,0.2,0.9434267241379308,0.968415379524231,37.334926005095404
0.0,128.0,90.0,9.0,0.0,0.9454937938478144,0.9689860343933104,38.965836226977956
0.0,128.0,90.0,9.0,0.1,0.9454937938478144,0.9689860343933104,38.99039973930851
0.0,128.0,90.0,9.0,0.2,0.9454937938478144,0.9689860343933104,38.073197750580896
0.0,128.0,90.0,12.0,0.0,0.9491891891891892,0.9691274166107178,39.58989025372248
0.0,128.0,90.0,12.0,0.1,0.9491891891891892,0.9691274166107178,38.82261535895452
0.0,128.0,90.0,12.0,0.2,0.9491891891891892,0.9691274166107178,38.849678290691706
0.0,128.0,90.0,18.0,0.0,0.9452277657266812,0.9695444703102112,39.12526320399574
0.0,128.0,90.0,18.0,0.1,0.9452277657266812,0.9695444703102112,38.7747565874003
0.0,128.0,90.0,18.0,0.2,0.9452277657266812,0.9695444703102112,38.3432691046752
0.0,128.0,90.0,24.0,0.0,0.9515778019586508,0.9702504873275756,39.29129478237017
0.0,128.0,90.0,24.0,0.1,0.9515778019586508,0.9702504873275756,38.45392586632965
0.0,128.0,90.0,24.0,0.2,0.9515778019586508,0.9702504873275756,37.63896406434093
0.0,128.0,100.0,1.0,0.0,0.7409994626544868,0.7988912463188171,12.78514180500134
0.0,128.0,100.0,1.0,0.1,0.7409994626544868,0.7988912463188171,8.428682859706925
0.0,128.0,100.0,1.0,0.2,0.7409994626544868,0.7988912463188171,6.449420759340844
0.0,128.0,100.0,3.0,0.0,0.9370629370629372,0.9693880081176758,39.00874271674419
0.0,128.0,100.0,3.0,0.1,0.9370629370629372,0.9693880081176758,38.716294841837566
0.0,128.0,100.0,3.0,0.2,0.9370629370629372,0.9693880081176758,37.23563105097565
0.0,128.0,100.0,6.0,0.0,0.9445043103448276,0.969390869140625,39.53578500590298
0.0,128.0,100.0,6.0,0.1,0.9445043103448276,0.969390869140625,39.1217177678261
0.0,128.0,100.0,6.0,0.2,0.9445043103448276,0.969390869140625,37.62952600468274
0.0,128.0,100.0,9.0,0.0,0.949271451699946,0.9695440530776978,39.56170251715344
0.0,128.0,100.0,9.0,0.1,0.949271451699946,0.9695440530776978,38.986170412919726
0.0,128.0,100.0,9.0,0.2,0.949271451699946,0.9695440530776978,38.491596112618815
0.0,128.0,100.0,12.0,0.0,0.945945945945946,0.9707521200180054,39.611394714802955
0.0,128.0,100.0,12.0,0.1,0.945945945945946,0.9707521200180054,39.64477518991035
0.0,128.0,100.0,12.0,0.2,0.945945945945946,0.9707521200180054,39.73546733818248
0.0,128.0,100.0,18.0,0.0,0.9419739696312364,0.970306396484375,39.11590906099932
0.0,128.0,100.0,18.0,0.1,0.9419739696312364,0.970306396484375,39.20081647460665
0.0,128.0,100.0,18.0,0.2,0.9419739696312364,0.970306396484375,39.641613822240245
0.0,128.0,100.0,24.0,0.0,0.9466811751904244,0.969282567501068,38.75347836370575
0.0,128.0,100.0,24.0,0.1,0.9466811751904244,0.969282567501068,38.49180762539041
0.0,128.0,100.0,24.0,0.2,0.9466811751904244,0.969282567501068,38.17525348175128
0.0,128.0,150.0,1.0,0.0,0.7576571735626008,0.8078789710998535,14.458440858471839
0.0,128.0,150.0,1.0,0.1,0.7576571735626008,0.8078789710998535,10.101875193029107
0.0,128.0,150.0,1.0,0.2,0.7576571735626008,0.8078789710998535,7.284209614357493
0.0,128.0,150.0,3.0,0.0,0.9349112426035504,0.970374882221222,39.08788899035401
0.0,128.0,150.0,3.0,0.1,0.9349112426035504,0.970374882221222,38.776950255549906
0.0,128.0,150.0,3.0,0.2,0.9349112426035504,0.970374882221222,37.20514594893918
0.0,128.0,150.0,6.0,0.0,0.9434267241379308,0.9707328677177428,39.533790856767055
0.0,128.0,150.0,6.0,0.1,0.9434267241379308,0.9707328677177428,40.21583245269275
0.0,128.0,150.0,6.0,0.2,0.9434267241379308,0.9707328677177428,40.81220582409908
0.0,128.0,150.0,9.0,0.0,0.9438747976254722,0.9712305665016174,40.51353984682539
0.0,128.0,150.0,9.0,0.1,0.9438747976254722,0.9712305665016174,40.37016291118615
0.0,128.0,150.0,9.0,0.2,0.9438747976254722,0.9712305665016174,39.628100323126176
0.0,128.0,150.0,12.0,0.0,0.9464864864864864,0.971790850162506,40.92152411151318
0.0,128.0,150.0,12.0,0.1,0.9464864864864864,0.971790850162506,40.602312368237094
0.0,128.0,150.0,12.0,0.2,0.9464864864864864,0.971790850162506,40.05628270902119
0.0,128.0,150.0,18.0,0.0,0.9441431670281996,0.9717189073562622,39.66329346373579
0.0,128.0,150.0,18.0,0.1,0.9441431670281996,0.9717189073562622,40.351681426638116
0.0,128.0,150.0,18.0,0.2,0.9441431670281996,0.9717189073562622,39.668971950765794
0.0,128.0,150.0,24.0,0.0,0.9461371055495104,0.9713479280471802,40.018286769689425
0.0,128.0,150.0,24.0,0.1,0.9461371055495104,0.9713479280471802,39.77467584292798
0.0,128.0,150.0,24.0,0.2,0.9461371055495104,0.9713479280471802,39.06870589056632
0.0,128.0,200.0,1.0,0.0,0.7678667383127351,0.8087449073791504,15.118562802384648
0.0,128.0,200.0,1.0,0.1,0.7678667383127351,0.8087449073791504,11.012864708367104
0.0,128.0,200.0,1.0,0.2,0.7678667383127351,0.8087449073791504,7.431811890239373
0.0,128.0,200.0,3.0,0.0,0.9316837009144702,0.9707845449447632,38.98644588802744
0.0,128.0,200.0,3.0,0.1,0.9316837009144702,0.9707845449447632,38.19961363813749
0.0,128.0,200.0,3.0,0.2,0.9316837009144702,0.9707845449447632,36.85125867929703
0.0,128.0,200.0,6.0,0.0,0.941271551724138,0.97180837392807,39.5656117749181
0.0,128.0,200.0,6.0,0.1,0.941271551724138,0.97180837392807,39.917707998947385
0.0,128.0,200.0,6.0,0.2,0.941271551724138,0.97180837392807,40.368861732177365
0.0,128.0,200.0,9.0,0.0,0.9417161359956828,0.9717205166816713,40.870178686655976
0.0,128.0,200.0,9.0,0.1,0.9417161359956828,0.9717205166816713,40.60647020905977
0.0,128.0,200.0,9.0,0.2,0.9417161359956828,0.9717205166816713,38.925969489618026
0.0,128.0,200.0,12.0,0.0,0.947027027027027,0.9719910621643066,40.92581484359447
0.0,128.0,200.0,12.0,0.1,0.947027027027027,0.9719910621643066,41.16958017540416
0.0,128.0,200.0,12.0,0.2,0.947027027027027,0.9719910621643066,39.860118871711975
0.0,128.0,200.0,18.0,0.0,0.9468546637744034,0.9723607897758484,40.787381543509156
0.0,128.0,200.0,18.0,0.1,0.9468546637744034,0.9723607897758484,40.690148595542986
0.0,128.0,200.0,18.0,0.2,0.9468546637744034,0.9723607897758484,39.9556839573416
0.0,128.0,200.0,24.0,0.0,0.942872687704026,0.9725782871246338,40.125499545585626
0.0,128.0,200.0,24.0,0.1,0.942872687704026,0.9725782871246338,39.86449555820392
0.0,128.0,200.0,24.0,0.2,0.942872687704026,0.9725782871246338,38.80120823167295
0.1,8.0,30.0,1.0,0.0,0.6523374529822676,0.7708740234375,7.159026068696356
0.1,8.0,30.0,1.0,0.1,0.6523374529822676,0.7708740234375,5.6849378484258555
0.1,8.0,30.0,1.0,0.2,0.6523374529822676,0.7708740234375,4.631139125410255
0.1,8.0,30.0,3.0,0.0,0.9101667563206024,0.9073090553283693,31.354184221716995
0.1,8.0,30.0,3.0,0.1,0.9101667563206024,0.9073090553283693,32.416390626330355
0.1,8.0,30.0,3.0,0.2,0.9101667563206024,0.9073090553283693,30.863984904307962
0.1,8.0,30.0,6.0,0.0,0.8895474137931034,0.8952038288116455,28.297427368940614
0.1,8.0,30.0,6.0,0.1,0.8895474137931034,0.8952038288116455,28.980338352845052
0.1,8.0,30.0,6.0,0.2,0.8895474137931034,0.8952038288116455,30.481281404037762
0.1,8.0,30.0,9.0,0.0,0.9055585536967079,0.9105453491210938,29.756941316374107
0.1,8.0,30.0,9.0,0.1,0.9055585536967079,0.9105453491210938,31.071655692224326
0.1,8.0,30.0,9.0,0.2,0.9055585536967079,0.9105453491210938,30.39606637970219
0.1,8.0,30.0,12.0,0.0,0.9064864864864864,0.8898878693580627,29.380533316544167
0.1,8.0,30.0,12.0,0.1,0.9064864864864864,0.8898878693580627,30.34243911360252
0.1,8.0,30.0,12.0,0.2,0.9064864864864864,0.8898878693580627,27.349017953773927
0.1,8.0,30.0,18.0,0.0,0.9083514099783079,0.8892720937728882,29.92339031520298
0.1,8.0,30.0,18.0,0.1,0.9083514099783079,0.8892720937728882,30.438348133247317
0.1,8.0,30.0,18.0,0.2,0.9083514099783079,0.8892720937728882,28.026412017589735
0.1,8.0,30.0,24.0,0.0,0.9118607181719258,0.9050282835960388,27.53349050465511
0.1,8.0,30.0,24.0,0.1,0.9118607181719258,0.9050282835960388,31.358102519770732
0.1,8.0,30.0,24.0,0.2,0.9118607181719258,0.9050282835960388,29.053710290854735
0.1,8.0,50.0,1.0,0.0,0.6550241805480924,0.7750017642974854,7.161816445741421
0.1,8.0,50.0,1.0,0.1,0.6550241805480924,0.7750017642974854,5.703695891693572
0.1,8.0,50.0,1.0,0.2,0.6550241805480924,0.7750017642974854,4.212652696363455
0.1,8.0,50.0,3.0,0.0,0.9085529854760624,0.9127987623214722,31.44237827421811
0.1,8.0,50.0,3.0,0.1,0.9085529854760624,0.9127987623214722,31.894723405892755
0.1,8.0,50.0,3.0,0.2,0.9085529854760624,0.9127987623214722,30.90050218362536
0.1,8.0,50.0,6.0,0.0,0.9003232758620692,0.9059067368507384,28.932234715409898
0.1,8.0,50.0,6.0,0.1,0.9003232758620692,0.9059067368507384,30.450236657159227
0.1,8.0,50.0,6.0,0.2,0.9003232758620692,0.9059067368507384,30.01253974241797
0.1,8.0,50.0,9.0,0.0,0.8942255801403131,0.908215582370758,29.707847364620715
0.1,8.0,50.0,9.0,0.1,0.8942255801403131,0.908215582370758,30.845744291785135
0.1,8.0,50.0,9.0,0.2,0.8942255801403131,0.908215582370758,29.553538227370442
0.1,8.0,50.0,12.0,0.0,0.9151351351351352,0.9092381596565248,31.92584811295104
0.1,8.0,50.0,12.0,0.1,0.9151351351351352,0.9092381596565248,31.64121788153173
0.1,8.0,50.0,12.0,0.2,0.9151351351351352,0.9092381596565248,30.99388648066051
0.1,8.0,50.0,18.0,0.0,0.8942516268980477,0.9090442657470704,30.18799338647469
0.1,8.0,50.0,18.0,0.1,0.8942516268980477,0.9090442657470704,30.581571140399102
0.1,8.0,50.0,18.0,0.2,0.8942516268980477,0.9090442657470704,29.47968739149161
0.1,8.0,50.0,24.0,0.0,0.913492927094668,0.9086392521858216,31.929240793891964
0.1,8.0,50.0,24.0,0.1,0.913492927094668,0.9086392521858216,32.05593413407731
0.1,8.0,50.0,24.0,0.2,0.913492927094668,0.9086392521858216,32.30429345993373
0.1,8.0,70.0,1.0,0.0,0.6802794196668458,0.7749828696250916,9.847586994503603
0.1,8.0,70.0,1.0,0.1,0.6802794196668458,0.7749828696250916,7.125433712354268
0.1,8.0,70.0,1.0,0.2,0.6802794196668458,0.7749828696250916,4.946601852604031
0.1,8.0,70.0,3.0,0.0,0.9171597633136096,0.9195613265037536,33.318805709615745
0.1,8.0,70.0,3.0,0.1,0.9171597633136096,0.9195613265037536,32.85012160869403
0.1,8.0,70.0,3.0,0.2,0.9171597633136096,0.9195613265037536,31.971348303136626
0.1,8.0,70.0,6.0,0.0,0.9073275862068966,0.9165617823600768,31.048008524138645
0.1,8.0,70.0,6.0,0.1,0.9073275862068966,0.9165617823600768,32.47557804070163
0.1,8.0,70.0,6.0,0.2,0.9073275862068966,0.9165617823600768,31.86682352125943
0.1,8.0,70.0,9.0,0.0,0.9066378845116028,0.9152787923812866,31.023447361964774
0.1,8.0,70.0,9.0,0.1,0.9066378845116028,0.9152787923812866,31.897449585465232
0.1,8.0,70.0,9.0,0.2,0.9066378845116028,0.9152787923812866,31.432678051200767
0.1,8.0,70.0,12.0,0.0,0.8908108108108108,0.9133975505828856,30.30083936347392
0.1,8.0,70.0,12.0,0.1,0.8908108108108108,0.9133975505828856,30.737065190232897
0.1,8.0,70.0,12.0,0.2,0.8908108108108108,0.9133975505828856,30.305544536858932
0.1,8.0,70.0,18.0,0.0,0.9023861171366594,0.9140744209289552,31.731264474186126
0.1,8.0,70.0,18.0,0.1,0.9023861171366594,0.9140744209289552,31.7282221465463
0.1,8.0,70.0,18.0,0.2,0.9023861171366594,0.9140744209289552,31.77458392516269
0.1,8.0,70.0,24.0,0.0,0.9031556039173014,0.915460765361786,30.475275749033408
0.1,8.0,70.0,24.0,0.1,0.9031556039173014,0.915460765361786,31.41252566509377
0.1,8.0,70.0,24.0,0.2,0.9031556039173014,0.915460765361786,29.614237254724635
0.1,8.0,90.0,1.0,0.0,0.6663084363245567,0.7767981886863708,8.105097352117614
0.1,8.0,90.0,1.0,0.1,0.6663084363245567,0.7767981886863708,6.872272460222925
0.1,8.0,90.0,1.0,0.2,0.6663084363245567,0.7767981886863708,4.95035658113105
0.1,8.0,90.0,3.0,0.0,0.914470145239376,0.915648639202118,31.48060082544413
0.1,8.0,90.0,3.0,0.1,0.914470145239376,0.915648639202118,31.405972256419894
0.1,8.0,90.0,3.0,0.2,0.914470145239376,0.915648639202118,31.05665514740799
0.1,8.0,90.0,6.0,0.0,0.9084051724137931,0.9229632019996644,31.006141877249146
0.1,8.0,90.0,6.0,0.1,0.9084051724137931,0.9229632019996644,31.27310304817464
0.1,8.0,90.0,6.0,0.2,0.9084051724137931,0.9229632019996644,30.343597793922978
0.1,8.0,90.0,9.0,0.0,0.908256880733945,0.9198871850967408,30.650914358005405
0.1,8.0,90.0,9.0,0.1,0.908256880733945,0.9198871850967408,30.97273064871809
0.1,8.0,90.0,9.0,0.2,0.908256880733945,0.9198871850967408,30.00310431960311
0.1,8.0,90.0,12.0,0.0,0.9108108108108108,0.9183294773101808,31.99779852036725
0.1,8.0,90.0,12.0,0.1,0.9108108108108108,0.9183294773101808,33.38910084018705
0.1,8.0,90.0,12.0,0.2,0.9108108108108108,0.9183294773101808,32.63424374832598
0.1,8.0,90.0,18.0,0.0,0.9029284164859002,0.9178845882415771,31.06630242176145
0.1,8.0,90.0,18.0,0.1,0.9029284164859002,0.9178845882415771,31.804882893382747
0.1,8.0,90.0,18.0,0.2,0.9029284164859002,0.9178845882415771,31.3954954321237
0.1,8.0,90.0,24.0,0.0,0.9009793253536452,0.916840672492981,25.650763331317094
0.1,8.0,90.0,24.0,0.1,0.9009793253536452,0.916840672492981,30.108552190953237
0.1,8.0,90.0,24.0,0.2,0.9009793253536452,0.916840672492981,31.999632631803397
0.1,8.0,100.0,1.0,0.0,0.6657710908113917,0.7774766087532043,8.984079236312803
0.1,8.0,100.0,1.0,0.1,0.6657710908113917,0.7774766087532043,6.547802570240903
0.1,8.0,100.0,1.0,0.2,0.6657710908113917,0.7774766087532043,5.015900479486764
0.1,8.0,100.0,3.0,0.0,0.9214631522323828,0.9206131100654602,31.98214261728149
0.1,8.0,100.0,3.0,0.1,0.9214631522323828,0.9206131100654602,31.9767277373772
0.1,8.0,100.0,3.0,0.2,0.9214631522323828,0.9206131100654602,32.36833116059668
0.1,8.0,100.0,6.0,0.0,0.9051724137931034,0.9171519875526428,31.247682680399738
0.1,8.0,100.0,6.0,0.1,0.9051724137931034,0.9171519875526428,32.321531457507895
0.1,8.0,100.0,6.0,0.2,0.9051724137931034,0.9171519875526428,31.661878777729743
0.1,8.0,100.0,9.0,0.0,0.9007015650296816,0.9144998788833618,30.724744522309518
0.1,8.0,100.0,9.0,0.1,0.9007015650296816,0.9144998788833618,30.825632013962274
0.1,8.0,100.0,9.0,0.2,0.9007015650296816,0.9144998788833618,31.513506868506823
0.1,8.0,100.0,12.0,0.0,0.9010810810810812,0.9199509620666504,31.000246496620342
0.1,8.0,100.0,12.0,0.1,0.9010810810810812,0.9199509620666504,32.34657984612214
0.1,8.0,100.0,12.0,0.2,0.9010810810810812,0.9199509620666504,31.19505835212246
0.1,8.0,100.0,18.0,0.0,0.9191973969631236,0.921470820903778,32.86372768402848
0.1,8.0,100.0,18.0,0.1,0.9191973969631236,0.921470820903778,32.332576858979195
0.1,8.0,100.0,18.0,0.2,0.9191973969631236,0.921470820903778,31.57905261867252
0.1,8.0,100.0,24.0,0.0,0.9031556039173014,0.9235525727272034,30.312158243128806
0.1,8.0,100.0,24.0,0.1,0.9031556039173014,0.9235525727272034,31.66376585475538
0.1,8.0,100.0,24.0,0.2,0.9031556039173014,0.9235525727272034,32.45772548278002
0.1,8.0,150.0,1.0,0.0,0.662547017732402,0.7780067920684814,8.996989066073459
0.1,8.0,150.0,1.0,0.1,0.662547017732402,0.7780067920684814,6.352408383498919
0.1,8.0,150.0,1.0,0.2,0.662547017732402,0.7780067920684814,4.7063460519966585
0.1,8.0,150.0,3.0,0.0,0.9010220548682089,0.9202075600624084,31.190623955067
0.1,8.0,150.0,3.0,0.1,0.9010220548682089,0.9202075600624084,31.7724876122113
0.1,8.0,150.0,3.0,0.2,0.9010220548682089,0.9202075600624084,31.017302531207193
0.1,8.0,150.0,6.0,0.0,0.9035560344827588,0.9212648868560792,31.269814403525338
0.1,8.0,150.0,6.0,0.1,0.9035560344827588,0.9212648868560792,31.295609250037113
0.1,8.0,150.0,6.0,0.2,0.9035560344827588,0.9212648868560792,31.80293491317323
0.1,8.0,150.0,9.0,0.0,0.901241230437129,0.9214170575141908,29.601267357393517
0.1,8.0,150.0,9.0,0.1,0.901241230437129,0.9214170575141908,30.997999275568446
0.1,8.0,150.0,9.0,0.2,0.901241230437129,0.9214170575141908,31.50379885714253
0.1,8.0,150.0,12.0,0.0,0.8989189189189191,0.9216009378433228,28.839306785551162
0.1,8.0,150.0,12.0,0.1,0.8989189189189191,0.9216009378433228,31.80624429475777
0.1,8.0,150.0,12.0,0.2,0.8989189189189191,0.9216009378433228,31.50099552477438
0.1,8.0,150.0,18.0,0.0,0.8915401301518439,0.9202268719673156,29.830521969290942
0.1,8.0,150.0,18.0,0.1,0.8915401301518439,0.9202268719673156,31.660429586058196
0.1,8.0,150.0,18.0,0.2,0.8915401301518439,0.9202268719673156,30.857161888975767
0.1,8.0,150.0,24.0,0.0,0.9026115342763874,0.9209951758384703,30.986591920066232
0.1,8.0,150.0,24.0,0.1,0.9026115342763874,0.9209951758384703,31.825464778851792
0.1,8.0,150.0,24.0,0.2,0.9026115342763874,0.9209951758384703,30.818244910426287
0.1,8.0,200.0,1.0,0.0,0.6926383664696399,0.7786284089088441,10.928054307478776
0.1,8.0,200.0,1.0,0.1,0.6926383664696399,0.7786284089088441,7.711831439225402
0.1,8.0,200.0,1.0,0.2,0.6926383664696399,0.7786284089088441,5.483859847955661
0.1,8.0,200.0,3.0,0.0,0.9193114577729964,0.9200172424316406,32.22384179560792
0.1,8.0,200.0,3.0,0.1,0.9193114577729964,0.9200172424316406,32.50476880995319
0.1,8.0,200.0,3.0,0.2,0.9193114577729964,0.9200172424316406,32.743154572379076
0.1,8.0,200.0,6.0,0.0,0.9110991379310344,0.921726644039154,30.957933929937052
0.1,8.0,200.0,6.0,0.1,0.9110991379310344,0.921726644039154,32.109409163229124
0.1,8.0,200.0,6.0,0.2,0.9110991379310344,0.921726644039154,31.483668134168767
0.1,8.0,200.0,9.0,0.0,0.9044792228818131,0.9251309037208556,30.09091856049228
0.1,8.0,200.0,9.0,0.1,0.9044792228818131,0.9251309037208556,31.45716489488816
0.1,8.0,200.0,9.0,0.2,0.9044792228818131,0.9251309037208556,31.16306952205019
0.1,8.0,200.0,12.0,0.0,0.9232432432432433,0.9245649576187134,33.571275487759856
0.1,8.0,200.0,12.0,0.1,0.9232432432432433,0.9245649576187134,33.72678218834244
0.1,8.0,200.0,12.0,0.2,0.9232432432432433,0.9245649576187134,32.644735468562395
0.1,8.0,200.0,18.0,0.0,0.9094360086767896,0.9209070801734924,30.30993535167224
0.1,8.0,200.0,18.0,0.1,0.9094360086767896,0.9209070801734924,31.19052207067436
0.1,8.0,200.0,18.0,0.2,0.9094360086767896,0.9209070801734924,31.15579228476873
0.1,8.0,200.0,24.0,0.0,0.9069640914036997,0.9270462393760681,30.92317791501182
0.1,8.0,200.0,24.0,0.1,0.9069640914036997,0.9270462393760681,31.776837898044736
0.1,8.0,200.0,24.0,0.2,0.9069640914036997,0.9270462393760681,31.96998223682161
0.1,64.0,30.0,1.0,0.0,0.723804406233208,0.7270300388336182,16.377151386604954
0.1,64.0,30.0,1.0,0.1,0.723804406233208,0.7270300388336182,6.9594711400650615
0.1,64.0,30.0,1.0,0.2,0.723804406233208,0.7270300388336182,3.6825725099893196
0.1,64.0,30.0,3.0,0.0,0.8762775685852608,0.8642163276672363,31.954979947854362
0.1,64.0,30.0,3.0,0.1,0.8762775685852608,0.8642163276672363,24.572840356277002
0.1,64.0,30.0,3.0,0.2,0.8762775685852608,0.8642163276672363,16.891719559044557
0.1,64.0,30.0,6.0,0.0,0.8992456896551724,0.8588893413543701,32.387185389864534
0.1,64.0,30.0,6.0,0.1,0.8992456896551724,0.8588893413543701,29.171721619750823
0.1,64.0,30.0,6.0,0.2,0.8992456896551724,0.8588893413543701,19.07691544525318
0.1,64.0,30.0,9.0,0.0,0.9109552077711819,0.8613811731338501,33.91607868729553
0.1,64.0,30.0,9.0,0.1,0.9109552077711819,0.8613811731338501,29.193835876419904
0.1,64.0,30.0,9.0,0.2,0.9109552077711819,0.8613811731338501,20.38084292713037
0.1,64.0,30.0,12.0,0.0,0.9075675675675675,0.8550589084625244,32.11721776150098
0.1,64.0,30.0,12.0,0.1,0.9075675675675675,0.8550589084625244,25.346975323933005
0.1,64.0,30.0,12.0,0.2,0.9075675675675675,0.8550589084625244,15.592172188976468
0.1,64.0,30.0,18.0,0.0,0.9040130151843818,0.8566703200340271,34.02599026130354
0.1,64.0,30.0,18.0,0.1,0.9040130151843818,0.8566703200340271,27.353843318863373
0.1,64.0,30.0,18.0,0.2,0.9040130151843818,0.8566703200340271,17.34608648391394
0.1,64.0,30.0,24.0,0.0,0.9053318824809575,0.8549103140830994,33.485774273629254
